Address,Latitude,Longitude
"58 Bunnaby St, TARALGA NSW 2580",-34.4057619,149.8189224
"793 TOMAGO RD, TOMAGO NSW 2322",-32.8213384,151.6993599
"3 Maria Street, Blayney NSW 2799",-33.5261886,149.2577
"56 A Sydney Road, Mudgee NSW 2850",-32.6115076,149.6023882
"45 BOOLCARROL RD, WEE WAA NSW 2388",-30.224111,149.4324978
"16-20 MURRAY ST, FINLEY NSW 2713",-35.6340786,145.5812942
"2 CALLAN ST, MITCHELL ACT 2911",-35.2148532,149.1419522
"68 Aberdare Road, Aberdare NSW 2325",-32.8414019,151.3678008
"7 WITHERS ST, WEST WALLSEND NSW 2286",-32.9036036,151.5815293
"160-168 Dowling St, Dungog NSW 2420",-32.4026058,151.7569392
"51 CHARLES ST, COONABARABRAN NSW 2357",-31.2715558,149.2797454
"41 Federal Hwy, Lyneham ACT 2602",-35.2304358,149.1502966
"90-92 Great Western Highway, Medlow Bath NSW 2780",-33.6783675,150.2821601
"23-29 Isabella Street, Wingham NSW 2429",-31.8690074,152.376887
"39-41 PRINCES HWY, COBARGO NSW 2550",-36.3868233,149.889622
"18 SINGLE ST, WERRIS CREEK NSW 2341",-31.3444949,150.6476894
"335 Pacific Highway, Lake Munmorah NSW 2259",-33.1902298,151.5679769
"51 Whyalla St, Fyshwick ACT 2609",-35.3327312,149.1757211
"842 David St, NORTH ALBURY NSW 2640",-36.0639842,146.9252845
"544 Pacific Hwy, Killara NSW 2071",-33.7697434,151.1599063
"257-263 Great Western Hwy, BLACKHEATH NSW 2785",-33.6337911,150.2851752
"211 Great Western Hwy, BLACKHEATH NSW 2785",-33.6375491,150.2851892
"3 Railway Ave, Gunnedah NSW 2380",-30.9773517,150.2445545
"30 Wallendoon St, Cootamundra NSW 2590",-34.640917,148.0270281
"10 Kendal Street, Cowra NSW 2794",-33.8338117,148.6872233
"629 Pacific Highway, KEMPSEY SOUTH NSW 2440",-31.1286894,152.8286098
"69 Hoxton Park Road, Liverpool NSW 2170",-33.9274967,150.9093731
"2 Belinda Street, GERRINGONG NSW 2534",-34.7455889,150.8162155
"22 Station St, Gulgong NSW 2852",-32.3573419,149.5350668
"124 Hoxton Park Rd, LURNEA NSW 2170",-33.92715829999999,150.9027452
"2 LOVELL RD, EASTWOOD NSW 2122",-33.79172399999999,151.0895801
"5 Riverside Drive, JUGIONG NSW 2726",-34.8225294,148.3435539
"1, Oxley Hwy, Somerton NSW 2340",-30.937333,150.634968
"124 Nymagee Street, Nyngan NSW 2825",-31.563144,147.200133
"2 HAWTHORN ST, DUBBO NSW 2830",-32.25687,148.6251007
"106 EDWARD ST, WAGGA WAGGA NSW 2650",-35.1190816,147.3681818
"Cnr Pacific & Oxley Highways, PORT MACQUARIE NSW 2444",-31.4510801,152.8761396
"10 Industrial Drive corner of Zylpha Drive, South Kempsey NSW 2440",-31.1284387,152.8295771
"53 Gregory Cres, LAKE ALBERT NSW 2650",-35.1667812,147.3820732
"34 DOBNEY AV, WAGGA WAGGA NSW 2650",-35.1213533,147.3450138
"17-19 FORSYTH ST, WAGGA WAGGA NSW 2650",-35.11405209999999,147.3740653
"2046 PUTTY RD, BULGA NSW 2330",-32.6526896,151.0203679
"142 Bay Rd, TOOWOON BAY NSW 2261",-33.3601527,151.4970098
"44 Main St, WILLAWARRIN NSW 2440",-30.9290824,152.6270371
"342 URANA RD, LAVINGTON NSW 2641",-36.0492408,146.9320595
"115 BELLAMBI LANE, BELLAMBI NSW 2518",-34.3613647,150.8994925
"112-118 Caswell St, PEAK HILL NSW 2869",-32.7265396,148.1914854
"56 Yass Street, GUNNING NSW 2581",-34.7817288,149.2684738
"24 Wooland Rd, St Helens Park NSW 2560",-34.0976088,150.8135985
"99 Balgownie Road, Balgownie NSW 2519",-34.3892264,150.8808285
"8 Wallaga Lake Road, Bermagui NSW 2546",-36.4200186,150.0644342
"359 Pacific Highway, North Wyong NSW 2259",-33.2701257,151.4426667
"123-125 Caswell Street, Peak Hill NSW 2869",-32.7268901,148.1925518
"69 Queen Street, Barraba NSW 2347",-30.3810615,150.6098066
"16 Coonamble Street, Gulargambone NSW 2828",-31.3315053,148.473044
"9 Trangie Road, ""Mitchell Highway"", Narromine NSW 2821",-32.2261593,148.2388286
"103 Mathias Street, ""Boggabri Road"", Gunnedah NSW 2380",-30.97943189999999,150.2565037
"76 NARROMINE ST, TRANGIE NSW 2823",-32.0323634,147.9851297
"125 Cobra Street, DUBBO NSW 2830",-32.2549487,148.6119452
"134 John Street, Lidcombe NSW 2141",-33.8546771,151.0467943
"98 Victoria Street, West Dubbo NSW 2830",-32.2418982,148.5856888
"42 Ambrose Street, CAREY BAY NSW 2283",-33.022967,151.6051998
"109 Erskine Street, Dubbo NSW 2830",-32.2443723,148.6121536
"Lot 6 Princes Highway, Tomerong NSW 2540",-35.0804681,150.524857
"199 Anderson Drive, Beresfield NSW 2322",-32.8026936,151.6514209
"161 Cemetery Road, Corowa NSW 2646",-35.9894355,146.3690878
"5558 Old Northern Road, WISEMANS FERRY NSW 2775",-33.3846988,150.986038
"84 Miller Street, Gilgandra NSW 2827",-31.7089192,148.6716608
"656 WARRINGAH RD, FORESTVILLE NSW 2087",-33.7596232,151.2120169
"167 Bettington St, Merriwa NSW 2329",-32.1393718,150.353047
"119 Binnia St, COOLAH NSW 2843",-31.8274897,149.7156585
"180 Manning St, KIAMA NSW 2533",-34.6824887,150.8482893
"142 Fern St, Gerringong NSW 2534",-34.747615,150.827547
"Corner Quondola Street & Bullara Street, Pambula NSW 2549",-36.9312606,149.8739841
"7452 Newell Hwy, Beckom NSW 2665",-34.3315647,146.9584465
"U 1 39 Melbourne St, EAST MAITLAND NSW 2323",-32.7448565,151.5835452
"2-8 DUNCANS RD, CLARENZA NSW 2460",-29.70388149999999,152.9575565
"8589 NEW ENGLAND HWY, WILLOW TREE NSW 2339",-31.6357226,150.7226154
"2 Minorca Place, TOORMINA NSW 2452",-30.3523914,153.0906316
"997 Mate Street, Albury NSW 2640",-36.057287,146.9322487
"22 TREELANDS DR, YAMBA NSW 2464",-29.4270821,153.328015
"35 COLLINS ST, KIAMA NSW 2533",-34.6678781,150.8534165
"SHOP 2 407 WAGGA RD, LAVINGTON NSW 2641",-36.0459774,146.9413415
"37 Vermont Street, BAROOGA NSW 3644",-35.9123494,145.6903989
"45 Bant Street, SOUTH BATHURST NSW 2795",-33.4310099,149.5783046
"77 Medley St, Gulgong NSW 2852",-32.3667082,149.5322616
"5 MANILLA RD, ATTUNGA NSW 2345",-30.928969,150.8457331
"5 MACQUARIE RD, MORISSET PARK NSW 2264",-33.1198959,151.5348408
"57 Dora St, MORISSET NSW 2264",-33.10747780000001,151.4901114
"264 Beach Rd, BATEHAVEN NSW 2536",-35.7324897,150.1997008
"11191 Princes Highway, BENANDARAH NSW 2536",-35.6700934,150.2200079
"11 Grantham Street, Boggabri NSW 2382",-30.7108956,150.0418011
"179 PRINCE ST, GRAFTON NSW 2460",-29.6859749,152.9369804
"75-77 Fitzroy Street, Grafton NSW 2460",-29.6922108,152.934348
"6 MACKAY AV, GRIFFITH NSW 2680",-34.2905565,146.0638371
"65  Greenbah Road, Moree NSW 2400",-29.4620144,149.8228387
"35 Alison Rd, WYONG NSW 2259",-33.2833296,151.421091
"41-43 ADAMS ST, GOODOOGA NSW 2838",-29.1127757,147.4528012
"310 St Johns Road, Bradbury NSW 2560",-34.0894059,150.8079043
"5 Tweed St, BRUNSWICK HEADS NSW 2483",-28.5381181,153.5486152
"33-35 LAGOON ST, GOULBURN NSW 2580",-34.7482593,149.7262071
"171 Manilla Rd, OXLEY VALE NSW 2340",-31.057718,150.8950281
"4 Industry Avenue, NARROMINE NSW 2821",-32.2391548,148.2571186
"52 Yass Road Queanbeyan, Queanbeyan NSW 2620",-35.341474,149.244643
"1 Mawson Pl, Mawson ACT 2607",-35.365357,149.0936576
"101 Hammond Avenue, Wagga Wagga NSW 2650",-35.1214502,147.3890365
"50 ALLIANCE AV, MORISSET NSW 2264",-33.1163565,151.4777964
"175 Fitzmaurice St, Wagga Wagga NSW 2650",-35.1023203,147.3683736
"32 Fitzroy St, WARDELL NSW 2477",-28.9503298,153.4656737
"226 MAYNE ST, MURRURUNDI NSW 2338",-31.7566806,150.8238004
"9999 Pacific Hwy, BULAHDELAH NSW 2423",-32.3870269,152.227396
"Lot 12, 51 Pacific Highway, Viney Creek NSW 2324",-32.6149063,152.0802584
"121 Castlereagh St, Coonamble NSW 2829",-30.9616402,148.3904746
"1389 Alpine Way, Khancoban NSW 2642",-36.2195271,148.1241862
"148 MAYNE ST, MURRURUNDI NSW 2338",-31.7613993,150.8312949
"60 DAVIES RD, KANDOS NSW 2848",-32.857417,149.9706692
"141 Sturt Hwy, BURONGA NSW 2739",-34.1738327,142.1929826
"26 MAIN ST, WALLERAWANG NSW 2845",-33.4095331,150.0652587
"49 RYLAH CR, WANNIASSA ACT 2903",-35.3903752,149.0851439
"176 Warren Road, GILGANDRA NSW 2827",-31.7102409,148.6542892
"1 Myall Quays Boulevard, Tea Gardens NSW 2324",-32.6509974,152.1492295
"1 Law Close, GUNNEDAH NSW 2380",-30.9646361,150.2328046
"7-9 Pacific Hwy, BROADWATER NSW 2472",-29.02002629999999,153.4241084
"21 QUEEN ST, BARRABA NSW 2347",-30.3862287,150.6087619
"898-902 Victoria Rd, West Ryde NSW 2114",-33.8118746,151.0946988
"211 PACIFIC HWY, CHARMHAVEN NSW 2263",-33.2274276,151.503437
"133 BRIDGE ST, URALLA NSW 2358",-30.6503159,151.4911629
"76-78 Shirley Street, Byron Bay NSW 2481",-28.6401407,153.6033333
"26 Skinner Street, South Grafton NSW 2460",-29.7019664,152.9350266
"76 Gartside St, Wanniassa ACT 2903",-35.4052735,149.1014739
"352 Elizabeth Drive (Corner Meadow Road), Mount Pritchard NSW 2170",-33.9024338,150.8962853
"309 Byron St, Inverell NSW 2360",-29.7658926,151.1221604
"2-6 Griffith Ave, Griffith NSW 2680",-34.2886639,146.0323982
"62-68 Clinton Street, GOULBURN NSW 2580",-34.7574904,149.7139464
"608 Fishery Point Rd, Morisset NSW 2264",-33.1079783,151.4981737
"63 Commercial St, Walla Walla NSW 2659",-35.7650046,146.9007584
"8611 Bruxner Hwy, TABULAM NSW 2469",-28.8873772,152.5678385
"1 Elm St, Colo Vale NSW 2575",-34.4029955,150.4885351
"262 Byron Street, Inverell NSW 2360",-29.76873599999999,151.118381
"2449 BIG RIVER WAY, ULMARRA NSW 2462",-29.6311501,153.0293995
"1-3 Tapio Street, Dareton NSW 2717",-34.0956921,142.0402296
"14 Abbott Street, Gunnedah NSW 2380",-30.9804286,150.2549459
"68 Craigie Ave, KANWAL NSW 2259",-33.2630651,151.4822874
"39 Alexandra St, GRENFELL NSW 2810",-33.89323,148.1568
"2510 Silverdale Road, Wallacia NSW 2745",-33.8743724,150.6186684
"6 Railway Street, Gulgong NSW 2852",-32.3595741,149.546454
"140 Pacific Hwy, WYONG NSW 2259",-33.2820978,151.4255964
"114 Chelmsford Drive, Metford NSW 2325",-32.7664656,151.6117103
"250 Newcastle Road, East Maitland NSW 2323",-32.7525262,151.5869177
"21 Main St, CLUNES NSW 2480",-28.7323259,153.4053448
"103- Newcastle Road, Wallsend NSW 2287",-32.9039336,151.6823434
"1 Mclennan Street, ARMIDALE NSW 2350",-30.5111512,151.6482544
"Cnr Scollay St & Soward Way, Greenway ACT 2900",-35.4191496,149.0671444
"143 Meade Street, Glen Innes NSW 2370",-29.7376637,151.737842
"64 Sydney Rd, KELSO NSW 2795",-33.4184151,149.606143
"269 Stewart Street, Bathurst NSW 2795",-33.4181477,149.5681035
"2398 Pacific Highway, Heatherbrae NSW 2324",-32.7830649,151.7370137
"30 YAMBA ST, YAMBA NSW 2464",-29.4372236,153.3619722
"LENORE DRIVE (CNR TEMPLAR ROAD), Erskine Park NSW 2759",-33.8156027,150.7970258
"277 Newtown Road, Bega NSW 2550",-36.6911109,149.8397182
"100 CHITTAWAY RD, CHITTAWAY BAY NSW 2261",-33.326778,151.430032
"41 SHARP ST, COOMA NSW 2630",-36.2323677,149.1307717
"27 DUFF ST, ASHFORD NSW 2361",-29.323324,151.0951685
"Glenbawn Road, GLENBAWN NSW 2337",-32.0989157,150.9757571
"2453 GRABINE RD, BIGGA NSW 2583",-33.9501065,149.026658
"21 NEIL ST, MOAMA NSW 2731",-36.078712,144.7489698
"54 Deniliquin Road, Tocumwal NSW 2714",-35.810786,145.5608178
"171-173 Pacific Hwy, Broadwater NSW 2472",-32.8643316,151.7063839
"150 Jerilderie Street, Jerilderie NSW 2716",-35.3593795,145.741059
"162 Hardinge Street, Deniliquin NSW 2710",-35.53412,144.9515792
"336 Hay Road, Deniliquin NSW 2710",-35.5227958,144.980798
"29 Moama Street, Mathoura NSW 2710",-35.8129021,144.9025412
"375 Cressy St, Deniliquin NSW 2710",-35.5273381,144.9618933
"111 Bridge Street, Uralla NSW 2358",-30.6470137,151.4922099
"158-162 Gregory St, SOUTH WEST ROCKS NSW 2431",-30.8996563,153.0411583
"1 Perry Street, MENINDEE NSW 2879",-32.3925767,142.4177859
"Sturt Hwy, BALRANALD NSW 2715",-34.6212157,143.3900179
"477 Banna Avenue, Griffith NSW 2680",-34.2867193,146.0395526
"39 Doyle Street, Brewarrina NSW 2839",-29.96168029999999,146.8612866
"18 Allandale St, KEARSLEY NSW 2325",-32.8587281,151.3950417
"556 SNOWY MOUNTAINS HWY, DAIRYMANS PLAINS NSW 2630",-36.2403543,149.0655778
"664 SNOWY MOUNTAINS HWY, DAIRYMANS PLAINS NSW 2630",-36.2448805,149.0549796
"Border Roadhouse 1823 New England Hwy, JENNINGS NSW 4383",-28.9320534,151.9260357
"2 Geebung St, POLO FLAT NSW 2630",-36.2245944,149.1483878
"Cnr McBryde Cres & Denigan Street, Wanniassa ACT 2903",-35.404561,149.0969434
"63 SYDNEY RD, KELSO NSW 2795",-33.4191159,149.6076334
"Bathurst St &, Chatham St, PITT TOWN NSW 2756",-33.5874302,150.8599235
"2 Bunga St, BERMAGUI NSW 2546",-36.42732520000001,150.0758633
"6 ILFORD RD, KANDOS NSW 2848",-32.8553318,149.9704478
"3 MARCONI CR, KAMBAH ACT 2902",-35.3787964,149.0571649
"51-59 Main Street, Mittagong NSW 2575",-34.4499577,150.4501442
"1109 Argyle St, WILTON NSW 2571",-34.2403814,150.6992238
"19 Sydney Road, KELSO NSW 2795",-33.4190309,149.6024557
"146 William Street, BATHURST NSW 2795",-33.4206143,149.5776955
"4012 BIG RIVER WAY, TYNDALE NSW 2460",-29.5610728,153.1500798
"13 DUBBO ST, ELONG ELONG NSW 2831",-32.1124453,149.0386276
"105 Wyee Road, WYEE NSW 2259",-33.1751987,151.480746
"11-13 Vale Rd, PERTHVILLE NSW 2795",-33.4865967,149.5468826
"108 Homer St, Earlwood NSW 2206",-33.9240128,151.1359122
"102 Gregory Street, South West Rocks NSW 2431",-30.8945952,153.0405597
"225 Saunders Rd, Oakville NSW 2765",-33.6157177,150.8742023
"30-34 Banna Ave, GRIFFITH NSW 2680",-34.2902365,146.0595591
"144 MEADE ST, GLEN INNES NSW 2370",-29.7370346,151.7379982
"95 Campbell St, Moruya NSW 2537",-35.9128362,150.0819779
"149-165 Soward Way, Anketell St,, Greenway ACT 2900",-35.418578,149.0692016
"298 Stewart St (Cnr Rocket St), Bathurst NSW 2795",-33.4190804,149.5677477
"5 Canavan Dr, BERESFIELD NSW 2322",-32.8005799,151.6324236
"35 Balfour St, Culcairn NSW 2660",-35.6682575,147.0373714
"66-68 Cessnock Road, Neath NSW 2326",-32.826152,151.414131
"7  Wyangan Avenue, Griffith NSW 2680",-34.2795221,146.0421795
"1106 Great Western Hwy., Lithgow NSW 2790",-33.4841108,150.1351247
"1131 Great Western Hwy, LITHGOW NSW 2790",-33.4802106,150.1369282
"189 Yamba Road, YAMBA NSW 2464",-29.4293845,153.3277015
"137 Hardinge St, Deniliquin NSW 2710",-35.5324808,144.9520313
"Lot 1 Great Western Highway (Cnr Rydal Rd), South Bowenfels NSW 2790",-33.505829,150.1239939
"27 HASTINGS ST, WAUCHOPE NSW 2446",-31.4544495,152.732299
"54 Barnard Street, Gladstone NSW 2440",-31.0232689,152.9482
"20 Sibley Street, Nimbin NSW 2480",-28.5931282,153.2268068
"Corner Ross & Queen Street, GOULBURN NSW 2580",-34.7262034,149.7413048
"65 Marshall Street, Cobar NSW 2835",-31.497429,145.8359152
"488 Ochtertyre St, DENILIQUIN NSW 2710",-35.5303852,144.9452173
"403 Tarean Street, Karuah NSW 2324",-32.6540422,151.9629131
"54 Alice St, MOREE NSW 2400",-29.471642,149.8433493
"49 BRIERLY ST, WESTON ACT 2611",-35.3403278,149.0518186
"Were St, Calwell ACT 2905",-35.4370571,149.1172433
"159 IMLAY ST, EDEN NSW 2551",-37.0633407,149.9041678
"24-26 Summerland Way, KYOGLE NSW 2474",-28.6180925,153.0038419
"1 Kirkpatrick St, Weston ACT 2611",-35.322039,149.0571256
"Shop 1 531 Ocean Dr, NORTH HAVEN NSW 2443",-31.642086,152.8101895
"Balo St & Gwydir St, Moree NSW 2400",-29.4604896,149.841622
"325 Main St, LITHGOW NSW 2790",-33.4834897,150.1410064
"18 Mirrool Street, Ardlethan NSW 2665",-34.3568704,146.8973199
"17 STRANGWAYS ST, CURTIN ACT 2605",-35.3247562,149.0814485
"220 Main Street, West Wyalong NSW 2671",-33.9226301,147.2014685
"147 WYEE RD, WYEE NSW 2259",-33.1760656,151.4877168
"20 NEELD ST, WYALONG NSW 2671",-33.9267945,147.2483089
"151 Mort St, LITHGOW NSW 2790",-33.4808923,150.1630064
"13 CASTLEREAGH ST, GILGANDRA NSW 2827",-31.7171928,148.6581673
"31-65 Yamba Road, Yamba NSW 2464",-29.4335823,153.3422813
"58 Clarence Street, Woolgoolga NSW 2456",-30.1111341,153.1905155
"2910 Pacific Highway, Mullaway NSW 2456",-30.0766271,153.1884629
"2 Waite Street, Moss Vale NSW 2577",-34.5504775,150.3673103
"6532 Kosciuszko Rd, Jindabyne NSW 2627",-36.4108886,148.5958918
"42 SPENSER ST, ILUKA NSW 2466",-29.4051565,153.3497609
"3 Benham St, Chisholm ACT 2905",-35.4130756,149.1282374
"74 Whitton St, NARRANDERA NSW 2700",-34.7413757,146.5557346
"12 CORDINI ST, TUCABIA NSW 2462",-29.6679787,153.1081146
"18-20 ZARA ST, GOOLGOWI NSW 2652",-33.9802276,145.7113375
"601 Pacific Hwy, Boambee NSW 2450",-30.3359414,153.0815797
"215 Balo Street, Moree NSW 2400",-29.4672728,149.8402571
"180 EDWARD ST, WAGGA WAGGA NSW 2650",-35.1184441,147.3640418
"Cnr Tharwa Drive & Norman Lindsay Street, Conder ACT 2906",-35.4580037,149.0912027
"Great Western Hwy, MARRANGAROO NSW 2790",-33.4463637,150.1154774
"16 Princes Highway, NAROOMA NSW 2546",-36.2133351,150.123395
"114 Tongarra Rd, Albion Park NSW 2527",-34.5703916,150.7765814
"183 The Horsley Drive, FAIRFIELD EAST NSW 2165",-33.8779173,150.9663215
"60 PRINCES HWY, NAROOMA NSW 2546",-36.2160861,150.1263469
"195 Cobra St, Dubbo East NSW 2830",-32.2564161,148.6227208
"4352 NEW ENGLAND HWY, GUYRA NSW 2365",-30.2058909,151.6756964
"221-229 Elizabeth St, Croydon NSW 2132",-33.8826487,151.117817
"69 Fishery Point Road, Mirrabooka NSW 2264",-33.1077481,151.5529778
"99 URANA ST, JINDERA NSW 2642",-35.9545129,146.8890256
"74-78 Auburn Road, Auburn NSW 2144",-33.8546493,151.0325076
"27-29 Gunnedah Road, Tamworth NSW 2340",-31.0964775,150.9058326
"17 Bridge Street, Tamworth NSW 2340",-31.0912491,150.9249257
"13-15 Summerland Way, Kyogle NSW 2474",-28.6182777,153.0032607
"49 CORAMBA ST, GLENREAGH NSW 2450",-30.0500564,152.9788788
"700 Victoria Rd, ERMINGTON NSW 2115",-33.8085409,151.0661319
"76 TAMBAR RD, TAMBAR SPRINGS NSW 2381",-31.3325714,149.967819
"30 ST GEORGE ST, MUNGINDI NSW 2406",-28.9782124,148.9980505
"1019 New England Hwy, Nemingha NSW 2340",-31.12394,150.9879
"22 COOPER ST, MACKSVILLE NSW 2447",-30.7097466,152.9198214
"36 LONSDALE ST, BRADDON ACT 2612",-35.2710327,149.1335151
"13-15 Pacific Hwy Cnr Costa Ave, CHARMHAVEN NSW 2263",-33.2166902,151.508938
"50 KUNGALA RD, HALFWAY CREEK NSW 2460",-29.9206721,153.0671956
"54 MORT ST, BRADDON ACT 2612",-35.270824,149.1324313
"2 Erith St, Bundanoon NSW 2578",-34.6559416,150.2975003
"2a Francis Hollis Dr, TATHRA NSW 2550",-36.72416279999999,149.9774577
"126-130 Broadway St, JUNEE NSW 2663",-34.868267,147.5835143
"110 FEDERAL HWY, WATSON ACT 2602",-35.2250673,149.1658905
"1 Cape Street, Dickson ACT 2602",-35.2511626,149.1373655
"1 Castlereagh Highway, LIDSDALE NSW 2790",-33.3576862,150.0535052
"60 Johnson Street, Forbes NSW 2871",-33.3756228,148.0035269
"229 BOURKE ST, TOLLAND NSW 2650",-35.1428859,147.3514427
"2 Ceduna Street, MOUNT AUSTIN NSW 2650",-35.1374548,147.3556827
"575 Wagga Rd, Lavington NSW 2641",-36.03676069999999,146.9629907
"Partridge Street, Macksville NSW 2447",-30.7088051,152.9227089
"96 Solitary Islands Way, SAPPHIRE BEACH NSW 2450",-30.239344,153.1473666
"51 Sharp Street, Cooma NSW 2630",-36.2323912,149.1308498
"30-34 Antill Street, Dickson ACT 2602",-35.2490865,149.1376162
"3 Travelstop Way, Lavington NSW 2641",-36.0356353,146.9718078
"133 CESSNOCK RD, NEATH NSW 2326",-32.8269507,151.4069893
"2 LONSDALE ST, BRADDON ACT 2612",-35.27588009999999,149.1327676
"4467 Gywdir Highway, JACKADGERY NSW AUSTRALIA 2460",-29.5770459,152.5515781
"62 Railway Parade, Fairfield NSW 2165",-33.8806559,150.9485069
"20 MORT ST, BRADDON ACT 2612",-35.2757151,149.1316414
"103 HINDMARSH DR, PHILLIP ACT 2606",-35.34928379999999,149.0859568
"2/3728 Bucketts Way, Krambach NSW 2429",-32.05165,152.2593948
"1563 WISEMANS FERRY RD, MAROOTA NSW 2756",-33.4722027,150.9748179
"1112 Peatsridge Rd, Peats Ridge NSW 2250",-33.3165419,151.2346408
"UNIT 3 1 BEINDA ST, BOMADERRY NSW 2541",-34.8576677,150.6052395
"108 Canada St, Lake Cargelligo NSW 2672",-33.2930617,146.3724941
"15 Clarencetown Road, Dungog NSW 2420",-32.4107657,151.7511257
"Reflections Holiday Parks Fashions Mount Road, MUMBIL NSW 2820",-32.68786,149.1109
"84 Cowabbie St, COOLAMON NSW 2701",-34.8167509,147.1997014
"12 REIFF ST, LAVINGTON NSW 2641",-36.03808009999999,146.9666034
"90 Campbell St, Narooma NSW 2546",-36.2163395,150.1304168
"1670 Coolamon Scenic Rd, Mullumbimby NSW 2482",-28.5602748,153.4946057
"25-27 Unumgar Street, Woodenbong NSW 2476",-28.3890657,152.6119638
"35 William Street, Bathurst NSW 2795",-33.415916,149.5830298
"214 SYDNEY RD, KELSO NSW 2795",-33.4191251,149.6220049
"5 Hanrahan Place, ORANGE NSW 2800",-33.2595388,149.1144457
"64 CHURCH ST, GLEN INNES NSW 2370",-29.7477007,151.736021
"Corner of New England Highway & Grafton Street, Glen Innes NSW 2370",-29.7266669,151.7401814
"11 Kirribilli Avenue, Coomba Park NSW 2428",-32.2364561,152.4741067
"88 Queen Street, Berry NSW 2535",-34.7756027,150.6961709
"20 BOLARO ST, DUNEDOO NSW 2844",-32.016492,149.3984705
"73-81 Marrickville Road, Marrickville NSW 2204",-33.9131635,151.1620938
"108 Sirus Drive, Lakewood NSW 2443",-31.6340243,152.7600377
"119 NEW ENGLAND HWY, WILLOW TREE NSW 2339",-31.6569395,150.7348518
"1 Old Port Road, PORT KEMBLA NSW 2505",-34.4784331,150.9037635
"76 The Parade, Tumbarumba NSW 2653",-35.772976,148.0112013
"205 FERGUSON ST, GLEN INNES NSW 2370",-29.73454,151.72884
"7 WOOLI ST, YAMBA NSW 2464",-29.4354321,153.3598188
"136-144 Johnston Street, Casino NSW 2470",-28.8604083,153.062079
"Lot 127 Lot 127 Back Yamma Rd, Daroobalgie NSW 2870",-33.1571452,148.1790151
"340 North Rocks Road, North Rocks NSW 2151",-33.7689645,151.0304656
"20 Boomerang Street, Rankins Springs NSW 2669",-33.8416177,146.2609025
"50 Pacific Hwy, DOYALSON NSW 2262",-33.1996263,151.5232794
"69 Marshal St, Cobar NSW 2835",-31.497272,145.8349628
"166 MELROSE DR, PHILLIP ACT 2606",-35.350851,149.0853199
"172 MELROSE DR, PHILLIP ACT 2606",-35.3500445,149.0850154
"15 Mawson Place, Mawson ACT 2607",-35.365807,149.094669
"86 PARRAMATTA ST, PHILLIP ACT 2606",-35.3550765,149.0911832
"101 Mooney St, Telegraph Point NSW 2441",-31.3406513,152.7926763
"2 Johnson Road, Tuggerah NSW 2259",-33.2942491,151.4210854
"7 MERILBA ST, TOMINGLEY NSW 2869",-32.5716556,148.2216601
"1595 Mulgoa Rd, Wallacia NSW 2745",-33.86419950000001,150.6408023
"1 Illabo Rd,, Junee NSW 2663",-34.8571569,147.5862572
"Pacific Highway, Coolongolook NSW 2423",-32.2167882,152.322483
"159 Prince Edward Av, Culburra Beach NSW 2540",-34.9300375,150.7580341
"16 Bosworth Road, Woolgoolga NSW 2456",-30.1255725,153.194389
"134 MACQUEEN ST, ABERDEEN NSW 2336",-32.1683954,150.8917963
"5172 Snowy Mtns hwy, Adaminaby NSW 2629",-35.9962435,148.7775923
"9 Armidale Road, Coutts Crossing NSW 2460",-29.8281558,152.8914413
"23-25 Mooculta Street, Bourke NSW 2840",-30.0836616,145.9472351
"111 James Street, Dunoon NSW 2480",-28.6829227,153.3172426
"1600 Princes Hwy, TERMEIL NSW 2539",-35.4854254,150.3389472
"53 BOMBALA ST, NIMMITABEL NSW 2631",-36.5148132,149.2832894
"Newell Highway, Tomingley NSW 2869",-32.622623,148.2111949
"99 Jericho Road, Moorland NSW 2443",-31.7944179,152.6514531
"8 Sharp St, Cooma NSW 2630",-36.2302079,149.1347268
"1 DANDALOO ST, NARROMINE NSW 2821",-32.2266137,148.2400051
"428 Armidale Road, NEMINGHA NSW 2340",-31.1231723,150.9754792
"92 Queen Street, Barmedman NSW 2668",-34.1423275,147.3858665
"24-26 Hyde Street, Bellingen NSW 2454",-30.4528459,152.8993503
"28 Sawtell Rd, TOORMINA NSW 2452",-30.3521585,153.1002241
"87 MITCHELL ST, BOURKE NSW 2840",-30.0893725,145.9446389
"145 CAMDEN RD, DOUGLAS PARK NSW 2569",-34.1823439,150.7112562
"61 BUCKENBAH ST, GEURIE NSW 2818",-32.3977767,148.8291035
"49-55 Olive St, Mandurama NSW 2792",-33.6514345,149.0725056
"115 Mann St, NAMBUCCA HEADS NSW 2448",-30.6392999,152.9886322
"26 Inverell Street, Delungra NSW 2403",-29.652871,150.8269636
"26 Durham Rd, EAST GRESFORD NSW 2311",-32.4280459,151.5506051
"55-67 Armstrong St, WESTDALE NSW 2340",-31.0750492,150.853233
" 10876 Princes Hwy, Benandarah NSW 2536",-35.648029,150.239044
"210 Ashmont Avenue, Ashmont NSW 2650",-35.1222641,147.3211274
"149 Nancy Bird Walton Dr, Kew NSW 2439",-31.6337245,152.7235583
"188 HIGH ST, WAUCHOPE NSW 2446",-31.465082,152.7224645
"177 Maitland Street, Narrabri NSW 2390",-30.3228118,149.7814319
"143-149 WARIALDA RD, INVERELL NSW 2360",-29.7740505,151.0913546
"33 Gale Street, Coramba NSW 2450",-30.2219027,153.0141254
